candidate,prefix,position,residual_norm,target_norm,relative_error,largest_error_feature
original384,5,25,9.115016642796848,70.33282803895828,0.12959832409622316,0
original384,5,26,13.032107347651523,65.10268045499154,0.2001777385596468,0
original384,5,27,3.844513443686297,57.271333876800306,0.06712805837483117,2
original384,5,28,4.372440419594046,91.24059920552156,0.04792209233243879,1
original384,5,29,4.932068383386336,77.77280129375373,0.06341636537891367,2
original384,5,30,3.105851612218364,77.54078100715945,0.04005442777177594,1
original384,5,31,7.555045785401699,264.8641005381873,0.028524234768133237,0
original384,5,32,11.833879267381482,63.03625600956034,0.18773131553984912,0
original384,5,33,3.003962875805426,29.90495343891757,0.1004503445203878,0
original384,5,34,5.173208781419406,80.05737615103098,0.06461876506744327,2
original384,5,35,8.457965398283529,100.76351019402067,0.08393877289504575,0
original384,5,36,10.59673401630992,218.25521435215973,0.0485520313810778,0
original384,5,37,22.346752318712518,244.43600186004852,0.09142168972108748,0
original384,5,38,2.960560639600279,40.000422575395156,0.07401323408571596,0
original384,5,39,6.06992961331324,117.11081471401184,0.051830649698204154,0
original384,5,40,4.87462726604158,87.69325980683678,0.05558725125259333,3
original384,5,41,4.827276813438429,63.578362850167565,0.07592640950530084,0
original384,5,42,5.009622934228939,97.34583226874463,0.051462120334014615,0
original384,5,43,3.6992503690103904,79.15217261968499,0.04673592962235877,0
original384,5,44,4.420950291541027,39.79831507207002,0.11108385577467819,1
original384,5,45,9.207051307745365,54.71798519782392,0.16826371209500454,0
original384,5,46,5.242784727025822,51.267588469979614,0.10226314292305363,1
original384,5,47,7.608461507260553,28.15742318061595,0.27021156937749713,0
original384,5,48,4.285710938100052,79.1246377917391,0.05416405127035533,1
original384,5,49,17.866078179370636,212.38478544126198,0.08412127140958386,0
original384,5,50,9.147670051352685,268.88440220414844,0.034020828193698595,2
original384,5,51,3.935088812417392,91.05142785379904,0.043218309752769066,0
original384,5,52,4.173670909443393,40.69118078923083,0.10256942237832481,0
original384,5,53,7.609644595536503,216.04954011555648,0.035221757896204735,0
original384,5,54,4.271805549087147,28.607816244085306,0.1493230211156137,0
original384,5,55,6.894531256568238,44.32499786137487,0.15554498791247962,0
original384,5,56,7.0438980974548855,30.522775124081143,0.23077515294137052,2
original384,5,57,12.258703688182365,49.92601239031141,0.2455374082822059,0
original384,5,58,3.1177642681919755,58.89567535950909,0.052937066247404733,0
original384,5,59,5.663173855054564,159.22596467009814,0.035566899323160955,0
original384,5,60,2.553708334205814,52.844151876323906,0.04832527807774256,0
original384,5,61,9.23064273408379,50.60842884691652,0.18239338672230282,0
original384,5,62,3.9906640052196134,45.12050727709219,0.0884445731230882,0
original384,5,63,16.042308896212617,95.97451310584991,0.16715176120268116,0
original384,6,0,0.7847862690456463,91.81174135953533,0.008547776759536871,3
original384,6,1,3.2162429562124806,49.43736398094337,0.06505692652731741,0
original384,6,2,3.889468887837985,82.92417278575236,0.046903921464336334,0
original384,6,3,7.831462090400225,56.5828805487878,0.13840691768330274,2
original384,6,4,3.5835540382041455,52.02618512249452,0.06887981561144155,1
original384,6,5,2.2085798908039833,44.85529283766786,0.04923788813054627,2
original384,6,6,3.40415975277009,66.36941044065658,0.05129109525259199,3
original384,6,7,2.892126028355437,56.051371659227236,0.05159777437630881,5
original384,6,8,3.7108615510216025,134.58296292171244,0.02757304097384324,0
original384,6,9,2.31948887781545,80.01642001526231,0.02898766124969139,3
original384,6,10,2.835241054139456,85.12691483279718,0.03330604732602281,2
original384,6,11,2.1566094467654624,50.234620021178266,0.04293074070942039,2
original384,6,12,3.728165559410478,65.98962678254354,0.05649623647207386,0
original384,6,13,2.222791930240244,59.32555438267782,0.0374676975777114,5
original384,6,14,2.287517722884317,104.8797836340008,0.021810854710256386,2
original384,6,15,3.9936708143207067,80.21087266557679,0.049789644241517224,0
original384,6,16,2.7243933268353615,50.442828486177746,0.05400952739162704,0
